☆港澳台频道☆,#genre#
CCTV14,https://cctvtxyh5ca.liveplay.myqcloud.com/live/cctvchild_2/index.m3u8?contentid=2820180516001#http://140.249.30.111/tlivecloud-cdn.ysp.cctv.cn/001/2000204403.m3u8#http://111.0.27.30/tlivecloud-cdn.ysp.cctv.cn/001/2000204403.m3u8#http://119.167.204.72/tlivecloud-cdn.ysp.cctv.cn/001/2000204403.m3u8#http://101.75.248.85/cache.ott.bestlive.itv.cmvideo.cn/000000001000/4698841642605267773/index.m3u8?channel-id=bestzb&Contentid=4698841642605267773&livemode=1&stbId=004003FF0054805450008422F156021C&userToken=22da83031e59d012e61af366ad30871e02vv&usergroup=g02020000000&version=1.0&owaccmark=4698841642605267773&owchid=bestzb&owsid=4493204831455266368&AuthInfo=hZkn3vHGhq4VvDzmzr4iVEHqo%2bvzF6rKA%2b8OSN8w0NBeBAiwbiztWgyQwzn8jrXqRnTn9qssoyuTaz8kN6jS4cYG4Wtqw%2f9GA6z30f3PSa2RbGYR9aFXtJD4jiOxxIfw#http://ivi.bupt.edu.cn/hls/cctv14hd.m3u8#http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&playtoken=ABCDEFGHIGK&programid=4200000172.m3u8#http://cdn-in.iqy.sc96655.com/tslive/c211_scc_20190618_tg3qtz2h_original_r10/c211_scc_20190618_tg3qtz2h_original_r10.m3u8#http://gslbserv.itv.cmvideo.cn:80/000000001000/8203666801302077036/1.m3u8?channel-id=ystenlive&Contentid=8203666801302077036&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=8203666801302077036&owchid=ystenlive&owsid=7951969344461164890#http://cctvcnch5ca.v.wscdns.com/live/cctvchild_2/10793.m3u8#http://121.31.30.91:8081/ysten-business/live/cctv-14/1.m3u8#P2p://sdgdklwos.finetv.tv:9906/59fd5039000a36c9034ddc8756e25a82
CCTV15,https://cctvalih5ca.v.myalicdn.com/live/cctv15_2/index.m3u8?contentid=2820180516001#http://140.249.30.111/tlivecloud-cdn.ysp.cctv.cn/001/2000205003.m3u8#http://111.0.27.30/tlivecloud-cdn.ysp.cctv.cn/001/2000205003.m3u8#http://119.167.204.72/tlivecloud-cdn.ysp.cctv.cn/001/2000205003.m3u8#http://ivi.bupt.edu.cn/hls/cctv15.m3u8#http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&playtoken=ABCDEFGHIGK&programid=4200000208.m3u8#http://cdn-in.iqy.sc96655.com/tslive/c212_scc_20190618_sa0rcja5_original_r10/c212_scc_20190618_sa0rcja5_original_r10.m3u8#http://gslbserv.itv.cmvideo.cn:80/000000001000/4832596595465032187/1.m3u8?channel-id=ystenlive&Contentid=4832596595465032187&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=4832596595465032187&owchid=ystenlive&owsid=7951969344461174577#http://121.31.30.91:8081/ysten-business/live/cctv-15/1.m3u8#P2p://sdgdklwos.finetv.tv:9906/59fd500b0009f2aa034d28c736265f91
CCTV16,http://ott-live.olympicchannel.com/out/u/OC1_1.m3u8
CCTV17,https://cctvalih5ca.v.myalicdn.com/live/cctv17_2/index.m3u8?contentid=2820180516001#http://140.249.30.111/tlivecloud-cdn.ysp.cctv.cn/001/2000204203.m3u8#http://111.0.27.30/tlivecloud-cdn.ysp.cctv.cn/001/2000204203.m3u8#http://119.167.204.72/tlivecloud-cdn.ysp.cctv.cn/001/2000204203.m3u8#http://ivi.bupt.edu.cn/hls/cctv17hd.m3u8#http://cdn-in.iqy.sc96655.com/tslive/c211_scc_20190821_ebqtzqt2_original_r10/c211_scc_20190821_ebqtzqt2_original_r10.m3u8#https://cctvcnch5ca.v.wscdns.com/live/cctv17_2/10793.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226841/index.m3u8#http://cdn-in.iqy.sc96655.com/tslive/c211_scc_20190821_ebqtzqt2_original_r10/c211_scc_20190821_ebqtzqt2_original_r10.m3u8&
CCTⅤ4K,http://cdn-in.iqy.sc96655.com/tslive/c214_scc_20190618_pr3jsp04_original_r10/c214_scc_20190618_pr3jsp04_original_r10.m3u8&#http://140.249.30.111/tlivecloud-cdn.ysp.cctv.cn/001/2000266303.m3u8#http://111.0.27.30/tlivecloud-cdn.ysp.cctv.cn/001/2000266302.m3u8#http://111.0.27.30/tlivecloud-cdn.ysp.cctv.cn/001/2000266303.m3u8#http://119.167.204.72/tlivecloud-cdn.ysp.cctv.cn/001/2000266303.m3u8#http://120.204.20.147/tlivecloud-cdn.ysp.cctv.cn/001/2000266303.m3u8#http://120.204.20.147/tlivecloud-cdn.ysp.cctv.cn/001/2000266303.m3u8#http://hls-ott-zhibo.wasu.tv/live/369/index.m3u8#http://1.180.237.9/live.aishang.ctlcdn.com/00000110240282_1/encoder/0/playlist.m3u8#http://112.50.243.8/PLTV/88888888/224/3221226833/1.m3u8#http://112.50.243.8/PLTV/88888888/224/3221226825/1.m3u8
CGTN德语,http://live.cgtn.com/1000/prog_index.m3u8
CGTN英语,http://121.31.30.91:8081/ysten-business/live/cctv-9/1.m3u8
CGTN法语,https://live.cgtn.com/1000f/prog_index.m3u8
CGTN西语,https://live.cgtn.com/1000e/prog_index.m3u8
CGTN阿语,https://live.cgtn.com/1000a/prog_index.m3u8
CGTN俄语,https://live.cgtn.com/1000r/prog_index.m3u8
CPTV,http://jsylivealone302.iqilu.com/live/chiping_tv01/index.m3u8
CPTV2,http://jsylivealone302.iqilu.com/live/chiping_tv02/index.m3u8
中国教育1,http://cctvalih5ca.v.myalicdn.com/cstv/cetv1_2/index.m3u8#http://39.134.134.31/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225905/1.m3u8?icpid=88888888&from=4&ocs=2_39.134.134.31_80&popid=4&hms_devid=463&prioritypopid=4&vqe=3#http://cdn-in.iqy.sc96655.com/tslive/c213_scc_20190618_hckfiiqn_original_r10/c213_scc_20190618_hckfiiqn_original_r10.m3u8&
中国教育2,http://cctvalih5ca.v.myalicdn.com/cstv/cetv2_2/index.m3u8
中国教育3,http://cctvalih5ca.v.myalicdn.com/cstv/cetv3_2/index.m3u8
中国教育4,http://cctvalih5ca.v.myalicdn.com/cstv/cetv4_2/index.m3u8#http://cdn-in.iqy.sc96655.com/tslive/c212_scc_20190618_ewbvlwno_original_r10/c212_scc_20190618_ewbvlwno_original_r10.m3u8&
中国党员教育,http://12371ksc.v.kcdnvip.com/12371/dangyuanwang_1/index.m3u8
☆数字频道☆,#genre#
星影,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240279_1/encoder/0/playlist.m3u8
足球,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240309_1/encoder/0/playlist.m3u8
美妆,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240310_1/encoder/0/playlist.m3u8
军事,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240311_1/encoder/0/playlist.m3u8
武术,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240312_1/encoder/0/playlist.m3u8
电竞,http://121.31.30.91:8081/ysten-business/live/wmyx/1.m3u8
小品,http://117.156.28.119/270000001111/1110000112/index.m3u8
中学生,http://cdn-in.iqy.sc96655.com/tslive/c214_scc_20190618_xmfr0n1n_original_r10/c214_scc_20190618_xmfr0n1n_original_r10.m3u8&#http://www.xdiptv.cn/gzgd2.php?id=cctvzxs#http://stream.slave.jxtvnet.tv:14311/playurl?accesstoken=R5DC2A42FU309BB004K7738E848ICA43ED17PBM345713AV0Z57EA5W15D48CE92ED319F0&playtype=live&protocol=http&playtoken=ABCDEFGH&auth=no&programid=4200000093
DOXTV,http://wsvpull.utoooo.com/live/fd0b9839fd9441c5b510fb09f74c915b.flv
DV生活,http://stream.slave.jxtvnet.tv:14311/playurl?accesstoken=R5DC2A42FU309BB004K7738E848ICA43ED17PBM345713AV0Z57EA5W15D48CE92ED319F0&playtype=live&protocol=http&playtoken=ABCDEFGH&auth=no&programid=4200000168
新视觉,http://60.255.48.132:8060/live/xsjhd_1200.m3u8?p=5&v=2&n=xsjhd_1200&t=WisdomWorld&u=freeuser&pid=&cid=149&d=WisdomWorldPc&errorcode=0&sid=ohE6WTPZYOPTJUtJdw2IfQ%3D%3D&r=20200229095537&e=20200229145542&nc=Ni0RqJkOlpML&a=7&errorReason=0&pd=60&ip=10.215.32.130&l=610000#http://cdn-in.iqy.sc96655.com/tslive/c213_scc_20190618_ccee1od1_original_r10/c213_scc_20190618_ccee1od1_original_r10.m3u8&#http://stream.slave.jxtvnet.tv:14311/playurl?accesstoken=R5DC2A42FU309BB004K7738E848ICA43ED17PBM345713AV0Z57EA5W15D48CE92ED319F0&playtype=live&protocol=http&playtoken=ABCDEFGH&auth=no&programid=4200000114#http://stream.slave.jxtvnet.tv:14311/playurl?accesstoken=R5DC2A42FU309BB004K7738E848ICA43ED17PBM345713AV0Z57EA5W15D48CE92ED319F0&playtype=live&protocol=http&playtoken=ABCDEFGH&auth=no&programid=4200000063#P2p://sdgdklwos.finetv.tv:9906/59fd2707000213d002acef2341433091#http://wsvpull.utoooo.com/live/955282b0e5f7468e8b9b85ac7532aab8.flv
全纪实,http://cdn-in.iqy.sc96655.com/tslive/c214_scc_20190618_v5ehytok_original_r10/c214_scc_20190618_v5ehytok_original_r10.m3u8&#http://player.ioioz.com/18/tv.php?tv=shydbst&id=qjs#http://stream.slave.jxtvnet.tv:14311/playurl?accesstoken=R5DC2A42FU309BB004K7738E848ICA43ED17PBM345713AV0Z57EA5W15D48CE92ED319F0&playtype=live&protocol=http&playtoken=ABCDEFGH&auth=no&programid=4200000119#http://stream.slave.jxtvnet.tv:14311/playurl?accesstoken=R5DC2A42FU309BB004K7738E848ICA43ED17PBM345713AV0Z57EA5W15D48CE92ED319F0&playtype=live&protocol=http&playtoken=ABCDEFGH&auth=no&programid=4200000092
老故事,http://www.xdiptv.cn/gzgd2.php?id=cctvlgs#http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&&playtoken=&programid=4200000119.m3u8
老年福,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&playtoken=ABCDEFGHIGK&programid=4200000141.m3u8
高尔夫,http://8869.liveplay.myqcloud.com/live/8869_2c300dcf20d911e791eae435c87f075e.m3u8
第一剧场,http://www.xdiptv.cn/gzgd2.php?id=cctvdyjc#http://stream.slave.jxtvnet.tv:14311/playurl?accesstoken=R5DC2A42FU309BB004K7738E848ICA43ED17PBM345713AV0Z57EA5W15D48CE92ED319F0&playtype=live&protocol=http&playtoken=ABCDEFGH&auth=no&programid=4200000049
第一财经,http://w1.livecdn.yicai.com/hls/live/CBN_sd/live.m3u8
点掌财经,http://cclive2.aniu.tv/live/anzb.m3u8
浦东财经,http://27.148.222.176:6610/00000009/2/01000000000000000000000000000039/index.m3u8?virtualDomain=00000009.live_hls.zte.com
怀旧剧场,http://www.xdiptv.cn/gzgd2.php?id=cctvhjjc#http://h5live.gslb.cmvideo.cn/ws_v/2018/hjjc/hjjc450/350/index.m3u8?msisdn=20200223095020&mdspid=&spid=699004&netType=0&sid=2200019453&pid=2028597799&timestamp=20200223095020&Channel_ID=H5_&ProgramID=623364608&ParentNodeID=-99&assertID=2200019453&client_ip=223.111.216.186&SecurityKey=20200223095020&promotionId=&mvid=&mcid=&mpid=&playurlVersion=SJ-H1-0.0.3&userid=&jmhm=&videocodec=h264&encrypt=27b63484c79d6a9efccdd80b7025a214#http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&&playtoken=&programid=4200000089.m3u8#http://stream.slave.jxtvnet.tv:14311/playurl?accesstoken=R5DC2A42FU309BB004K7738E848ICA43ED17PBM345713AV0Z57EA5W15D48CE92ED319F0&playtype=live&protocol=http&playtoken=ABCDEFGH&auth=no&programid=4200000048#P2p://sdgdklwos.finetv.tv:9906/59fd28b40000173b02b37a6e68ed171b
风云剧场,http://h5live.gslb.cmvideo.cn/ws_v/2018/fyjc/fyjc450/350/index.m3u8?msisdn=20200223095136&mdspid=&spid=699004&netType=0&sid=2200019164&pid=2028597799&timestamp=20200223095136&Channel_ID=H5_&ProgramID=623338051&ParentNodeID=-99&assertID=2200019164&client_ip=223.111.216.186&SecurityKey=20200223095136&promotionId=&mvid=&mcid=&mpid=&playurlVersion=SJ-H1-0.0.3&userid=&jmhm=&videocodec=h264&encrypt=369012e39a44499dac9d5f5f11204b64#http://www.xdiptv.cn/gzgd2.php?id=cctvfyjc#http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&&playtoken=&programid=4200000094.m3u8#http://stream.slave.jxtvnet.tv:14311/playurl?accesstoken=R5DC2A42FU309BB004K7738E848ICA43ED17PBM345713AV0Z57EA5W15D48CE92ED319F0&playtype=live&protocol=http&playtoken=ABCDEFGH&auth=no&programid=4200000047#http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&&playtoken=&programid=4200000094.m3u8
都市剧场,http://cdn-in.iqy.sc96655.com/tslive/c214_scc_20190618_4lpqgfgj_original_r10/c214_scc_20190618_4lpqgfgj_original_r10.m3u8&#http://27.148.222.176:6610/00000009/2/01000000000000000000000000000044/index.m3u8?virtualDomain=00000009.live_hls.zte.com#http://player.ioioz.com/18/tv.php?tv=shydbst&id=dsjc#http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&playtoken=ABCDEFGHIGK&programid=4200000102.m3u8#http://wsvpull.utoooo.com/live/f0fabb1190624408a32efe4c21971b5f.flv#http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&&playtoken=&programid=4200000102.m3u8
欢笑剧场,http://cdn-in.iqy.sc96655.com/tslive/c211_scc_20190618_zfhmkt12_original_r10/c211_scc_20190618_zfhmkt12_original_r10.m3u8&#http://27.148.222.175:6610/00000009/2/01000000000000000000000000000045/index.m3u8?virtualDomain=00000009.live_hls.zte.com#http://stream.slave.jxtvnet.tv:14311/playurl?accesstoken=R5DC2A42FU309BB004K7738E848ICA43ED17PBM345713AV0Z57EA5W15D48CE92ED319F0&playtype=live&protocol=http&playtoken=ABCDEFGH&auth=no&programid=4200000118#http://wsvpull.utoooo.com/live/12074e9a78144ff3a475b70ada7c25ec.flv#http://183.207.249.15/PLTV/2/224/3221226031/index.m3u8
军旅剧场,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_junlvjuchang_1080p_t10/c16_lb_junlvjuchang_1080p_t10.m3u8#http://stream.guihet.com/migu/index.php?id=625643517
军事观察,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_junshinew_1080p_t10/c16_lb_junshinew_1080p_t10.m3u8
七彩戏剧,http://player.ioioz.com/18/tv.php?tv=shydbst&id=qcxj
发现之旅,http://www.xdiptv.cn/gzgd2.php?id=cctvfxzl#http://player.200877926.top/17/hubei/hbgdm3u8.php?id=cctvfxzl#http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&&playtoken=&programid=4200000120.m3u8#http://stream.slave.jxtvnet.tv:14311/playurl?accesstoken=R5DC2A42FU309BB004K7738E848ICA43ED17PBM345713AV0Z57EA5W15D48CE92ED319F0&playtype=live&protocol=http&playtoken=ABCDEFGH&auth=no&programid=4200000099
兵器科技,http://cdn-in.iqy.sc96655.com/tslive/c213_scc_20190618_adb3dsxh_original_r10/c213_scc_20190618_adb3dsxh_original_r10.m3u8&#http://www.xdiptv.cn/gzgd2.php?id=cctvgfjs#http://mgzb.live.miguvideo.com:8088/ws_v/2018/gfjs/gfjs450/350/index.m3u8?msisdn=E86F61904DF815A5CC1B31921C362BD6&mdspid=&spid=699004&netType=0&sid=2200019526&pid=2028597799&timestamp=20200222204830&Channel_ID=H5_&ProgramID=623338073&ParentNodeID=-99&assertID=2200019526&client_ip=61.160.247.210&SecurityKey=20200222204830&promotionId=&mvid=&mcid=&mpid=&playurlVersion=SJ-H1-0.0.3&userid=&jmhm=&videocodec=h264&encrypt=f50c12c17b5c85c676471df70fd333ab#http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&&playtoken=&programid=4200000093.m3u8#http://stream.slave.jxtvnet.tv:14311/playurl?accesstoken=R5DC2A42FU309BB004K7738E848ICA43ED17PBM345713AV0Z57EA5W15D48CE92ED319F0&playtype=live&protocol=http&playtoken=ABCDEFGH&auth=no&programid=4200000053
世界地理,http://cdn-in.iqy.sc96655.com/tslive/c211_scc_20190618_whzzqk55_original_r10/c211_scc_20190618_whzzqk55_original_r10.m3u8&#http://www.xdiptv.cn/gzgd2.php?id=cctvsjdl#http://h5live.gslb.cmvideo.cn/ws_v/2018/sjdl/sjdl450/350/index.m3u8?msisdn=20200223095104&mdspid=&spid=699004&netType=0&sid=2200018840&pid=2028597799&timestamp=20200223095104&Channel_ID=H5_&ProgramID=623338083&ParentNodeID=-99&assertID=2200018840&client_ip=223.111.216.186&SecurityKey=20200223095104&promotionId=&mvid=&mcid=&mpid=&playurlVersion=SJ-H1-0.0.3&userid=&jmhm=&videocodec=h264&encrypt=41a43b25dcf4b729658cc3609fa2bf3d#http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&&playtoken=&programid=4200000092.m3u8#http://stream.slave.jxtvnet.tv:14311/playurl?accesstoken=R5DC2A42FU309BB004K7738E848ICA43ED17PBM345713AV0Z57EA5W15D48CE92ED319F0&playtype=live&protocol=http&playtoken=ABCDEFGH&auth=no&programid=4200000050#http://h5live.gslb.cmvideo.cn/ws_v/2018/sjdl/sjdl450/350/index.m3u8?msisdn=20200222144953&mdspid=&spid=699004&netType=0&sid=2200018840&pid=2028597799&timestamp=20200222144953&Channel_ID=H5_&ProgramID=623338083&ParentNodeID=-99&assertID=2200018840&client_ip=223.111.216.186&SecurityKey=20200222144953&promotionId=&mvid=&mcid=&mpid=&playurlVersion=SJ-H1-0.0.3&userid=&jmhm=&videocodec=h264&encrypt=9cbb9207506769d6a84119e3d0a0b9a1
环球奇观,http://cdn-in.iqy.sc96655.com/tslive/c213_scc_20190618_1owx0aoh_original_r10/c213_scc_20190618_1owx0aoh_original_r10.m3u8&#http://125.210.152.18:9090/live/HQQG.m3u8#http://118.123.60.13:8114/LIVES/Fsv_otype=1&FvSeid=&Fsv_chan_hls_se_idx=069&Provider_id=&Pcontent_id=index.m3u8
环球旅游,http://stream.slave.jxtvnet.tv:14311/playurl?accesstoken=R5DC2A42FU309BB004K7738E848ICA43ED17PBM345713AV0Z57EA5W15D48CE92ED319F0&playtype=live&protocol=http&playtoken=ABCDEFGH&auth=no&programid=4200000089
彩民在线,http://stream.slave.jxtvnet.tv:14311/playurl?accesstoken=R5DC2A42FU309BB004K7738E848ICA43ED17PBM345713AV0Z57EA5W15D48CE92ED319F0&playtype=live&protocol=http&playtoken=ABCDEFGH&auth=no&programid=4200000095
风云足球,http://h5live.gslb.cmvideo.cn/ws_v/2018/fyzq/fyzq450/350/index.m3u8?msisdn=20200223094833&mdspid=&spid=699004&netType=0&sid=2202124618&pid=2028597799&timestamp=20200223094833&Channel_ID=H5_&ProgramID=621984939&ParentNodeID=-99&assertID=2202124618&client_ip=223.111.216.186&SecurityKey=20200223094833&promotionId=&mvid=&mcid=&mpid=&playurlVersion=SJ-H1-0.0.3&userid=&jmhm=&videocodec=h264&encrypt=a4304bb8614f219893d40428aa707ea0#http://stream.slave.jxtvnet.tv:14311/playurl?accesstoken=R5DC2A42FU309BB004K7738E848ICA43ED17PBM345713AV0Z57EA5W15D48CE92ED319F0&playtype=live&protocol=http&playtoken=ABCDEFGH&auth=no&programid=4200000052#http://www.xdiptv.cn/gzgd2.php?id=cctvfyzq#P2p://lino.homeunix.com:6007/59fd0bbb000185ff02424e24243823ca.ts#P2p://sdgdklwos.finetv.tv:9906/59fd0bbb000185ff02424e24243823ca
风云音乐,http://cdn-in.iqy.sc96655.com/tslive/c212_scc_20190618_oyou1l43_original_r10/c212_scc_20190618_oyou1l43_original_r10.m3u8&#http://www.xdiptv.cn/gzgd2.php?id=cctvfyyy#http://h5live.gslb.cmvideo.cn/ws_v/2018/fyyy/fyyy450/350/index.m3u8?msisdn=20200223094929&mdspid=&spid=699004&netType=0&sid=2200019225&pid=2028597799&timestamp=20200223094929&Channel_ID=H5_&ProgramID=623338072&ParentNodeID=-99&assertID=2200019225&client_ip=223.111.216.186&SecurityKey=20200223094929&promotionId=&mvid=&mcid=&mpid=&playurlVersion=SJ-H1-0.0.3&userid=&jmhm=&videocodec=h264&encrypt=50ad5b14142338e66810df6b2e67552e#http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&playtoken=ABCDEFGHIGK&programid=4200000090.m3u8
魅力音乐,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&playtoken=ABCDEFGHIGK&programid=4200000106.m3u8
柯桥时尚,http://live.scbtv.cn/hls/qfc/index.m3u8
生活时尚,http://cdn-in.iqy.sc96655.com/tslive/c212_scc_20190618_vrqwjwec_original_r10/c212_scc_20190618_vrqwjwec_original_r10.m3u8&#http://27.148.222.172:6610/00000009/2/01000000000000000000000000000041/index.m3u8?virtualDomain=00000009.live_hls.zte.com#http://player.ioioz.com/18/tv.php?tv=shydbst&id=shsshd#http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&playtoken=ABCDEFGHIGK&programid=4200000107.m3u8
女性时尚,http://cdn-in.iqy.sc96655.com/tslive/c213_scc_20190618_jahoddg0_original_r10/c213_scc_20190618_jahoddg0_original_r10.m3u8&#http://www.xdiptv.cn/gzgd2.php?id=cctvnxss#http://stream.slave.jxtvnet.tv:14311/playurl?accesstoken=R5DC2A42FU309BB004K7738E848ICA43ED17PBM345713AV0Z57EA5W15D48CE92ED319F0&playtype=live&protocol=http&playtoken=ABCDEFGH&auth=no&programid=4200000091#http://h5zblive.gslb.cmvideo.cn/ws_v/2018/nxss/nxss711/1000/index.m3u8?msisdn=miguTvH5-4c0698020bf64614bb0bddaf9fb56e42&sid=2200019555&timestamp=20200222175253&Channel_ID=0217_10320000003&pid=2028597139&spid=699019&imei=null&netType=null&ProgramID=220001955520200222017&client_ip=123.180.110.94&mvid=null&mpid=null&mcid=null&AdFlag=1&AdCodeNum=49&VideoType=live&AdFile=miguad06&encrypt=fa4374f468b88b849ca15ee782fd160b
文化精品,http://www.xdiptv.cn/gzgd2.php?id=cctvwhjp#http://player.200877926.top/17/0/migum3u8.php?id=623338084#http://stream.slave.jxtvnet.tv:14311/playurl?accesstoken=R5DC2A42FU309BB004K7738E848ICA43ED17PBM345713AV0Z57EA5W15D48CE92ED319F0&playtype=live&protocol=http&playtoken=ABCDEFGH&auth=no&programid=4200000046#http://h5zblive.gslb.cmvideo.cn/ws_v/2018/ysjp/ysjp711/1000/index.m3u8?msisdn=miguTvH5-4c0698020bf64614bb0bddaf9fb56e42&sid=2200019507&timestamp=20200222175621&Channel_ID=0217_10320000003&pid=2028597139&spid=699019&imei=null&netType=null&ProgramID=220001950720200222017&client_ip=123.180.110.94&mvid=null&mpid=null&mcid=null&AdFlag=1&AdCodeNum=49&VideoType=live&AdFile=miguad06&encrypt=11eea60b9dd9cb20329ed56675b82757
国学频道,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&&playtoken=&programid=4200000122.m3u8
央视娱乐,http://61.58.60.230:9319/live/224.m3u8
央视台球,http://www.xdiptv.cn/gzgd2.php?id=cctvtq#http://mgzb.live.miguvideo.com:8088/ws_v/2018/ystq/ystq450/350/index.m3u8?msisdn=migu&mdspid=&spid=699004&netType=0&sid=2202124653&pid=2028593060&timestamp=20200228134629&Channel_ID=H5_&ProgramID=603842910&ParentNodeID=-99&assertID=2202124653&client_ip=222.186.35.190&SecurityKey=20200228134629&promotionId=&mvid=&mcid=&mpid=&playurlVersion=SJ-H1-0.0.3&userid=&jmhm=&videocodec=h264&encrypt=213501d2f3dbc5acd8f1fed3b4591d60#http://hlsmgzblive.miguvideo.com:8080/ws_v/2018/ystq/ystq711/1000/index.m3u8?msisdn=miguTvH5-4dd06274215543b39441dea2402a9e42&sid=2202124653&timestamp=20200229181319&Channel_ID=0217_10320000003&pid=2028597139&spid=699019&imei=null&netType=null&ProgramID=220212465320200229014&client_ip=140.243.255.5&mvid=null&mpid=null&mcid=null&AdFlag=1&AdCodeNum=49&VideoType=live&AdFile=miguad06&encrypt=80435357c6250e3f22339e9983bc65ea
文化频道,http://dazulive.cbg.cn:3170/hls5.m3u8
文化影视,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
梨园剧场,http://117.158.206.60:9080/live/lypd.m3u8#http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&playtoken=ABCDEFGHIGK&programid=4200000098.m3u8
江苏靓装,http://cdn-in.iqy.sc96655.com/tslive/c211_scc_20190618_n0r5emy4_original_r10/c211_scc_20190618_n0r5emy4_original_r10.m3u8&#http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&playtoken=ABCDEFGHIGK&programid=4200000109.m3u8
劲爆体育,http://player.ioioz.com/18/tv.php?tv=shydbst&id=jbty#http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&playtoken=ABCDEFGHIGK&programid=4200000078.m3u8
